temperatura,umidade,velocidade_vento,precipitacao_mm,dias_sem_chuva,brilho,frp,confianca,ndvi,declividade,bioma,estado,estacao_seca,vento_forte,alto_risco
25.4,69.0,7.6,0.0,30,334.4,6.1,65.0,0.7,7.8,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,347.5,12.3,65.0,0.7,11.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,367.0,12.3,95.0,0.7,12.9,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,342.6,12.3,65.0,0.7,5.5,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,355.2,21.3,65.0,0.7,10.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,355.6,21.3,65.0,0.7,0.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,341.9,19.9,65.0,0.7,11.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,355.9,19.9,65.0,0.7,13.8,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,340.4,21.3,65.0,0.7,8.6,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,342.9,21.3,65.0,0.7,19.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,345.0,19.9,65.0,0.7,5.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,333.2,4.3,65.0,0.8,11.1,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,335.8,5.0,65.0,0.8,9.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,331.6,2.9,65.0,0.3,9.5,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,344.7,8.2,65.0,0.3,9.4,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,336.1,8.2,65.0,0.3,10.5,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,342.2,10.0,65.0,0.3,14.2,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,342.7,8.2,65.0,0.3,16.9,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,347.2,11.3,65.0,0.3,10.0,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,332.1,6.5,65.0,0.3,14.1,Caatinga,MA,0,0,0
25.4,69.0,7.6,0.0,30,338.4,5.4,65.0,0.8,6.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,344.7,83.2,65.0,0.8,13.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,347.6,83.2,65.0,0.8,6.2,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,349.6,5.0,65.0,0.8,15.5,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,330.1,5.0,65.0,0.8,21.1,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,345.0,7.0,65.0,0.3,9.4,Caatinga,MA,0,0,1
25.4,69.0,7.6,0.0,30,342.8,27.2,65.0,0.8,0.0,Amazonia,PA,0,0,0
25.4,69.0,7.6,0.0,30,335.8,16.7,65.0,0.8,7.3,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,334.2,8.8,65.0,0.7,16.2,Mata Atlantica,??,0,0,1
25.4,69.0,7.6,0.0,30,331.9,9.1,65.0,0.7,12.8,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,337.5,12.1,65.0,0.7,11.2,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,332.6,6.3,65.0,0.7,15.0,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,331.2,8.6,65.0,0.7,12.4,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,340.6,7.3,65.0,0.7,16.1,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,333.9,3.3,65.0,0.7,14.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,335.0,3.1,65.0,0.7,17.6,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,330.2,3.6,65.0,0.8,11.8,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,331.7,2.2,65.0,0.8,14.5,Amazonia,PA,0,0,1
25.4,69.0,7.6,0.0,30,338.5,6.0,65.0,0.7,8.5,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,346.0,4.0,65.0,0.7,7.0,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,345.6,5.1,65.0,0.7,18.5,Mata Atlantica,MA,0,0,1
25.4,69.0,7.6,0.0,30,343.6,4.5,65.0,0.7,11.1,Mata Atlantica,MA,0,0,0
25.4,69.0,7.6,0.0,30,334.4,4.7,65.0,0.5,14.0,Cerrado,MA,0,0,0
25.4,69.0,7.6,0.0,30,338.3,9.3,65.0,0.5,10.6,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,341.5,4.2,65.0,0.5,7.1,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,332.5,5.0,65.0,0.5,10.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,332.2,5.4,65.0,0.5,17.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,342.3,8.5,65.0,0.5,12.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,339.0,3.9,65.0,0.5,1.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,320.1,3.9,65.0,0.5,8.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,319.2,7.5,65.0,0.5,18.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,317.3,2.0,65.0,0.5,8.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,367.0,7.5,95.0,0.5,1.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,347.5,8.5,65.0,0.5,19.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,307.4,8.5,65.0,0.5,13.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,319.9,2.0,65.0,0.5,9.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,307.6,1.8,65.0,0.5,8.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,311.3,2.1,65.0,0.5,15.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,334.4,4.1,65.0,0.5,7.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,334.9,4.1,65.0,0.5,15.7,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,317.8,2.1,65.0,0.5,12.7,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,329.0,3.1,65.0,0.5,11.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,303.2,0.9,65.0,0.5,10.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,326.1,4.2,65.0,0.5,9.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,337.0,4.2,65.0,0.5,15.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,321.4,3.1,65.0,0.5,5.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,319.2,1.4,65.0,0.5,1.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,319.7,1.9,65.0,0.5,13.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,306.9,1.2,65.0,0.5,13.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,303.4,0.5,65.0,0.5,12.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.2,1.5,65.0,0.5,12.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,310.8,1.0,65.0,0.5,8.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,323.5,1.5,65.0,0.5,13.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,308.2,1.0,65.0,0.5,9.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,302.6,0.6,65.0,0.5,7.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.9,0.7,65.0,0.5,8.4,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,312.0,1.2,65.0,0.5,20.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.6,1.8,65.0,0.5,1.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.9,1.1,65.0,0.5,12.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,303.8,1.0,65.0,0.5,1.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.0,1.2,65.0,0.5,9.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,304.4,1.1,65.0,0.5,7.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,309.1,2.6,65.0,0.5,0.0,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,320.4,2.4,65.0,0.5,11.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,301.7,1.0,65.0,0.5,8.1,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,309.6,2.4,65.0,0.5,0.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,301.2,1.0,65.0,0.5,14.2,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,304.4,1.2,65.0,0.5,17.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,337.8,4.0,65.0,0.5,17.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,315.0,1.8,65.0,0.5,11.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,316.6,1.1,65.0,0.5,10.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.9,1.2,65.0,0.5,16.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,325.8,4.0,65.0,0.5,18.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,314.0,1.8,65.0,0.5,15.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,306.9,1.0,65.0,0.5,5.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.6,1.0,65.0,0.5,11.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.6,1.2,65.0,0.5,12.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.9,1.2,65.0,0.5,1.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,306.3,1.2,65.0,0.5,12.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,355.9,7.1,65.0,0.5,21.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,309.3,1.2,65.0,0.5,13.2,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,353.1,7.1,65.0,0.5,17.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,300.7,1.2,65.0,0.5,10.9,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,327.7,3.9,65.0,0.5,9.6,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,330.2,3.9,65.0,0.5,11.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,319.8,2.4,65.0,0.5,5.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,323.3,1.7,65.0,0.5,5.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,352.2,8.6,65.0,0.5,16.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,304.2,1.7,65.0,0.5,16.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,304.0,0.9,65.0,0.5,5.0,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,349.8,8.6,65.0,0.5,14.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,335.9,7.1,65.0,0.5,9.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,308.9,1.2,65.0,0.5,11.7,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,326.7,2.0,65.0,0.5,12.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,343.0,7.1,65.0,0.5,15.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,306.9,1.2,65.0,0.5,10.4,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.5,2.0,65.0,0.5,17.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,328.7,3.9,65.0,0.5,11.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,302.5,0.8,65.0,0.5,13.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,308.1,1.7,65.0,0.5,5.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,304.3,2.0,65.0,0.5,20.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,307.3,1.0,65.0,0.5,12.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,302.4,1.0,65.0,0.5,13.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.2,0.8,65.0,0.5,2.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,311.9,1.6,65.0,0.5,5.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,302.6,0.8,65.0,0.5,16.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,306.2,1.8,65.0,0.5,11.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.5,0.9,65.0,0.5,0.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,306.5,1.0,65.0,0.5,15.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.5,0.8,65.0,0.5,7.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,320.4,1.5,65.0,0.5,17.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.5,1.5,65.0,0.5,9.6,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,327.3,2.5,65.0,0.5,11.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,317.6,2.5,65.0,0.5,15.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,304.6,1.2,65.0,0.5,5.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,316.2,1.5,65.0,0.5,5.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,318.2,3.2,65.0,0.5,9.0,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,319.4,2.9,65.0,0.5,14.1,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,303.4,0.7,65.0,0.5,3.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.0,0.9,65.0,0.5,1.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,303.3,0.9,65.0,0.5,14.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,307.9,1.5,65.0,0.5,7.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,319.9,1.5,65.0,0.5,8.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,321.3,2.3,65.0,0.5,0.7,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,324.6,2.1,65.0,0.5,6.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,316.2,2.1,65.0,0.5,10.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,323.8,3.1,65.0,0.5,14.7,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,321.0,2.2,65.0,0.5,6.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,315.7,1.4,65.0,0.5,18.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,310.2,1.1,65.0,0.5,6.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,311.9,2.1,65.0,0.5,6.6,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,311.2,2.1,65.0,0.5,17.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,315.6,1.4,65.0,0.5,11.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,305.9,1.4,65.0,0.5,7.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,313.2,1.6,65.0,0.5,9.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,323.4,3.3,65.0,0.5,16.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,335.9,3.3,65.0,0.5,17.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,316.2,1.2,65.0,0.5,5.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,325.3,3.3,65.0,0.5,9.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,327.8,3.3,65.0,0.5,10.5,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,305.8,1.2,65.0,0.5,5.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,317.9,4.7,65.0,0.5,9.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,312.2,2.6,65.0,0.5,10.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,320.8,3.8,65.0,0.5,15.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,323.5,4.2,65.0,0.5,16.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,333.9,3.6,65.0,0.5,8.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,327.7,2.7,65.0,0.5,8.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,312.3,3.6,65.0,0.5,13.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,329.2,3.6,65.0,0.5,7.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,309.9,1.3,65.0,0.5,12.9,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,308.1,1.2,65.0,0.5,9.6,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,314.6,2.8,65.0,0.5,5.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,343.3,13.1,65.0,0.5,5.2,Cerrado,??,0,0,0
25.4,69.0,7.6,0.0,30,338.8,3.4,65.0,0.5,17.2,Cerrado,MS,0,0,0
25.4,69.0,7.6,0.0,30,331.8,0.5,65.0,0.5,9.2,Cerrado,MS,0,0,1
25.4,69.0,7.6,0.0,30,367.0,11.9,95.0,0.5,18.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,334.6,6.9,65.0,0.5,7.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,327.8,6.1,65.0,0.5,11.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,330.1,6.1,65.0,0.5,22.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,341.4,9.6,65.0,0.5,4.7,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,344.6,19.3,65.0,0.5,0.5,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,343.3,15.2,65.0,0.5,16.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,326.1,6.1,65.0,0.5,5.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,331.4,4.2,65.0,0.5,9.9,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,325.0,2.9,65.0,0.5,7.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,354.9,11.3,65.0,0.5,11.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,352.9,6.9,65.0,0.5,5.2,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,333.1,3.3,65.0,0.5,9.1,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,354.9,10.8,65.0,0.5,12.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,327.8,3.6,65.0,0.5,5.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,328.6,5.7,65.0,0.5,6.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,326.2,6.5,65.0,0.5,8.3,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,346.9,14.1,65.0,0.5,2.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,339.9,8.0,65.0,0.5,7.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,335.8,13.3,65.0,0.5,10.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,330.1,8.4,65.0,0.5,8.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,325.7,5.5,65.0,0.5,8.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,337.3,13.1,65.0,0.5,9.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,333.8,12.1,65.0,0.5,6.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,326.5,9.9,65.0,0.5,13.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,326.2,11.4,65.0,0.5,17.2,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,352.0,16.1,65.0,0.5,7.7,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,347.1,10.4,65.0,0.5,12.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,335.0,10.6,65.0,0.5,8.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,330.7,6.3,65.0,0.5,11.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,338.6,6.1,65.0,0.5,17.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,349.9,10.7,65.0,0.5,12.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,335.4,7.1,65.0,0.5,1.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,327.4,3.7,65.0,0.5,12.3,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,327.7,1.6,65.0,0.5,16.2,Desconhecido,MT,0,0,1
25.4,69.0,7.6,0.0,30,325.4,3.6,65.0,0.5,8.9,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,341.3,8.8,65.0,0.5,15.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,367.0,8.8,95.0,0.5,6.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,341.7,10.7,65.0,0.5,2.6,Desconhecido,??,0,0,1
25.4,69.0,7.6,0.0,30,325.9,2.6,65.0,0.5,10.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,330.6,4.7,65.0,0.5,1.2,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,354.2,15.5,65.0,0.5,8.8,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,345.6,13.7,65.0,0.5,16.4,Desconhecido,MT,0,0,0
25.4,69.0,7.6,0.0,30,341.8,4.7,65.0,0.5,0.5,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,335.3,4.7,65.0,0.5,3.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,334.8,13.3,65.0,0.5,4.8,Cerrado,GO,0,0,1
25.4,69.0,7.6,0.0,30,326.4,3.8,65.0,0.5,9.7,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,338.1,8.6,65.0,0.5,8.2,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,357.2,19.4,65.0,0.5,17.0,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,337.2,5.2,65.0,0.5,14.8,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,338.3,10.6,65.0,0.5,12.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,349.5,15.4,65.0,0.5,10.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,353.5,42.2,65.0,0.5,12.0,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,350.6,15.4,65.0,0.5,5.7,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,337.8,15.4,65.0,0.5,14.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,350.6,15.4,65.0,0.5,4.4,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,345.1,38.9,65.0,0.5,14.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,354.8,38.9,65.0,0.5,15.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,349.2,35.2,65.0,0.5,11.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,339.2,35.2,65.0,0.5,9.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,347.4,7.1,65.0,0.5,12.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,331.3,7.1,65.0,0.5,0.0,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,367.0,11.3,95.0,0.5,11.5,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,327.1,9.7,65.0,0.5,9.4,Desconhecido,??,0,0,0
25.4,69.0,7.6,0.0,30,340.4,9.1,65.0,0.5,9.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,339.0,6.9,65.0,0.5,13.5,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,340.1,9.0,65.0,0.5,9.6,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,354.1,13.2,65.0,0.5,4.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,339.2,8.7,65.0,0.5,9.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,330.9,3.5,65.0,0.5,10.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,332.3,3.5,65.0,0.5,10.6,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,341.8,5.2,65.0,0.5,10.8,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,331.2,5.2,65.0,0.5,15.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,332.7,3.9,65.0,0.5,4.6,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,337.1,4.3,65.0,0.5,10.9,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,342.2,27.7,65.0,0.5,16.4,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,354.1,27.7,65.0,0.5,1.3,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,345.8,15.3,65.0,0.5,10.9,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,334.5,4.3,65.0,0.5,7.1,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,353.9,130.5,65.0,0.5,8.1,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,367.0,130.5,95.0,0.5,5.5,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,367.0,27.7,95.0,0.5,9.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,348.5,27.7,65.0,0.5,19.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,339.9,3.3,65.0,0.5,3.7,Cerrado,MT,0,0,0
25.4,69.0,7.6,0.0,30,351.8,7.6,65.0,0.5,4.2,Cerrado,MT,0,0,1
25.4,69.0,7.6,0.0,30,344.7,7.6,65.0,0.5,3.5,Cerrado,MT,0,0,1
